Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4,305,0,0,16,1091,0,0,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,21,0,0,33,683,0,0,0,0,Dec,3,2,9,2,New_Visitor,FALSE,FALSE
2,19,0,0,28,1184,0,0,21,0,Dec,3,12,9,2,Returning_Visitor,FALSE,TRUE
5,59,0,0,152,7115,0,0,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,34,0,0,33,881,0,0,0,0,Dec,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,191,0,0,0,0,Dec,1,1,8,2,Returning_Visitor,FALSE,FALSE
7,214,0,0,118,2653,0,0,0,0,Nov,2,2,4,10,Returning_Visitor,FALSE,FALSE
5,56,2,133,61,2190,0,0,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE,FALSE
3,73,2,524,8,179,0,0,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,356,0,0,152,0,Nov,2,5,5,8,New_Visitor,FALSE,TRUE
2,230,2,30,8,213,0,0,0,0,Dec,3,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,7,358,0,0,0,0,Nov,4,1,4,10,Returning_Visitor,TRUE,FALSE
1,97,0,0,23,1606,0,0,54,0,Dec,2,2,2,10,Returning_Visitor,FALSE,TRUE
1,53,0,0,162,3608,0,0,54,0,Nov,2,2,7,2,New_Visitor,FALSE,TRUE
1,20,0,0,283,9354,0,0,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
7,70,4,35,131,4442,0,0,0,0,Nov,4,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,343,0,0,0,0,Nov,2,2,4,3,Other,FALSE,FALSE
0,0,0,0,31,2768,0,0,53,0,Nov,8,13,9,20,Other,FALSE,TRUE
9,320,1,18,10,332,0,0,0,0,Dec,1,1,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
1,0,0,0,106,4568,0,0,0,0,Nov,1,1,2,10,Returning_Visitor,FALSE,TRUE
15,270,3,122,66,2781,0,0,0,0,Nov,2,2,3,10,Returning_Visitor,FALSE,FALSE
4,31,4,106,27,825,0,0,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,172,0,0,0,0,Dec,3,2,6,2,New_Visitor,FALSE,TRUE
0,0,0,0,14,417,0,0,0,0,Dec,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,227,0,0,0,0,Dec,4,1,9,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,95,0,0,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
0,0,0,0,4,66,0,0,0,0,Dec,1,1,8,2,Returning_Visitor,FALSE,FALSE
3,34,1,1530,97,3989,0,0,0,0,Nov,2,2,1,3,Returning_Visitor,TRUE,FALSE
2,17,0,0,89,3401,0,0,5,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
4,49,0,0,66,2436,0,0,12,0,Nov,2,2,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,315,0,0,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
12,199,4,11,76,4515,0,0,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
14,184,7,360,127,3419,0,0,2,0,Dec,3,2,4,2,Returning_Visitor,TRUE,FALSE
3,29,0,0,8,182,0,0,0,0,Dec,1,1,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,690,0,0,0,0,Nov,3,2,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Nov,8,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,755,0,0,0,0,Nov,2,2,6,1,Returning_Visitor,TRUE,FALSE
1,2,0,0,6,107,0,0,0,0,Nov,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,181,0,0,0,0,Nov,2,2,1,7,Returning_Visitor,TRUE,FALSE
3,40,0,0,24,3830,0,0,0,0,Nov,1,1,7,8,New_Visitor,FALSE,TRUE
0,0,1,97,143,8061,0,0,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE,FALSE
8,175,0,0,7,96,0,0,0,0,Nov,1,1,2,8,New_Visitor,FALSE,FALSE
6,96,6,252,16,261,0,0,0,0,Nov,3,2,7,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0,0,0,0,Dec,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,1545,0,0,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE,FALSE
12,1276,0,0,118,3215,0,0,22,0,Nov,3,2,8,3,Returning_Visitor,FALSE,TRUE
1,17,1,24,62,3689,0,0,4,0,Dec,3,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,827,0,0,0,0,Dec,1,1,8,20,Returning_Visitor,FALSE,FALSE
1,11,0,0,59,4165,0,0,0,0,Nov,3,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,2,247,52,1839,0,0,0,0,Dec,2,7,3,2,New_Visitor,FALSE,FALSE
2,12,0,0,85,3887,0,0,0,0,Dec,3,2,7,3,Returning_Visitor,FALSE,FALSE
4,82,6,144,82,3175,0,0,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,40,700,0,0,0,0,Nov,1,1,1,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0,0,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1316,0,0,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
6,49,1,620,58,2572,0,0,0,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,36,1288,0,0,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,54,0,0,53,2020,0,0,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
2,93,2,221,41,717,0,0,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,2,1495,109,3339,0,0,0,0,Nov,2,2,4,8,Returning_Visitor,TRUE,FALSE
1,61,0,0,13,355,0,0,0,0,Nov,3,2,3,3,Returning_Visitor,FALSE,FALSE
1,152,0,0,10,305,0,0,0,0,Dec,3,2,2,2,Returning_Visitor,FALSE,FALSE
5,36,0,0,237,6818,0,0,4,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
4,712,0,0,77,3786,0,0,0,0,Nov,2,2,2,8,New_Visitor,FALSE,TRUE
0,0,0,0,8,361,0,0,0,0,Dec,2,2,3,3,Returning_Visitor,FALSE,FALSE
4,406,0,0,55,2570,0,0,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE,FALSE
1,108,0,0,37,1210,0,0,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
12,393,0,0,15,367,0,0,0,0,Dec,2,4,6,1,New_Visitor,FALSE,FALSE
7,368,3,9,58,4191,0,0,1,0,Nov,1,1,7,15,Returning_Visitor,TRUE,FALSE
13,344,5,271,182,5403,0,0,16,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE
2,270,3,229,13,2451,0,0,42,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
14,367,3,400,195,7980,0,0,4,0,Nov,2,2,2,1,Returning_Visitor,TRUE,TRUE
4,33,0,0,3,20,0,0,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,910,0,0,0,0,Nov,4,2,1,3,New_Visitor,TRUE,FALSE
0,0,0,0,8,866,0,0,0,0,Dec,2,2,2,6,Returning_Visitor,FALSE,FALSE
2,59,0,0,28,969,0,0,14,0,Nov,2,5,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,15,1391,0,0,39,0,Dec,2,2,2,1,Returning_Visitor,FALSE,FALSE
5,400,0,0,20,992,0,0,22,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,0,0,0,0,0,Nov,3,2,4,13,Returning_Visitor,FALSE,FALSE
2,56,0,0,25,2467,0,0,49,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,593,0,0,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,55,1933,0,0,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
5,166,1,0,38,1869,0,0,0,0,Dec,2,4,8,2,New_Visitor,FALSE,TRUE
8,178,1,23,56,2581,0,0,0,0,Nov,3,2,3,2,Returning_Visitor,TRUE,FALSE
2,33,0,0,3,39,0,0,0,0,Dec,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,171,0,0,0,0,Dec,3,3,1,11,New_Visitor,FALSE,FALSE
0,0,0,0,26,875,0,0,40,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE
11,208,2,109,54,2871,0,0,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,185,0,0,0,0,Nov,3,2,7,6,New_Visitor,TRUE,FALSE
4,72,0,0,32,2258,0,0,38,0,Nov,2,2,9,2,Returning_Visitor,FALSE,FALSE
6,57,0,0,80,1983,0,0,0,0,Nov,2,6,6,1,Returning_Visitor,FALSE,FALSE
4,91,2,10,104,2857,0,0,0,0,Dec,2,2,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,2233,0,0,0,0,Nov,2,2,2,2,Returning_Visitor,TRUE,TRUE
4,365,0,0,27,956,0,0,0,0,Nov,3,2,3,1,Returning_Visitor,TRUE,FALSE
1,40,0,0,52,3329,0,0,0,0,Nov,2,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,1284,0,0,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,FALSE
3,16,0,0,29,423,0,0,0,0,Dec,3,2,6,1,Returning_Visitor,TRUE,FALSE
6,123,0,0,34,1570,0,0,20,0,Dec,2,2,2,7,Returning_Visitor,TRUE,TRUE
0,0,1,117,8,404,0,0,0,0,Dec,2,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Dec,1,1,7,3,Returning_Visitor,FALSE,FALSE
1,17,0,0,21,603,0,0,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,206,0,0,0,0,Nov,8,1,1,3,Returning_Visitor,FALSE,FALSE
3,794,1,0,65,3187,0,0,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,FALSE
1,60,0,0,20,646,0,0,0,0,Dec,2,2,9,3,Returning_Visitor,FALSE,FALSE
3,28,0,0,20,634,0,0,32,0,Dec,2,10,1,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,100,0,0,0,0,Dec,3,2,3,20,Returning_Visitor,TRUE,FALSE
6,283,1,236,21,1339,0,0,0,0,Dec,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,543,0,0,0,0,Nov,3,2,1,11,New_Visitor,FALSE,FALSE
6,117,0,0,171,9406,0,0,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0,0,0,0,Nov,8,1,2,8,New_Visitor,FALSE,FALSE
0,0,0,0,10,249,0,0,0,0,Nov,1,2,6,8,New_Visitor,FALSE,FALSE
3,15,5,1008,26,673,0,0,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
4,99,3,112,46,930,0,0,0,0,Nov,1,1,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,88,5093,0,0,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
9,165,1,0,76,3580,0,0,12,0,Nov,4,1,1,1,Returning_Visitor,FALSE,FALSE
2,135,0,0,18,363,0,0,0,0,Dec,3,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,39,2034,0,0,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,8,102,0,0,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,4,620,23,997,0,0,0,0,Dec,1,1,3,2,Returning_Visitor,TRUE,FALSE
1,7,2,12,5,412,0,0,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,681,0,0,42,0,Dec,2,2,6,10,Returning_Visitor,FALSE,TRUE
6,724,2,411,5,109,0,0,0,0,Nov,2,5,2,2,Other,FALSE,TRUE
0,0,0,0,47,1094,0,0,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,343,0,0,49,0,Nov,2,2,2,7,Returning_Visitor,TRUE,TRUE
8,205,0,0,155,4503,0,0,4,0,Nov,2,2,1,6,Returning_Visitor,FALSE,TRUE
1,21,0,0,92,2717,0,0,24,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE
9,577,0,0,57,1878,0,0,5,0,Nov,2,2,4,8,New_Visitor,FALSE,TRUE
8,265,0,0,35,1040,0,0,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
4,76,0,0,141,3275,0,0,6,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
16,244,1,0,101,4485,0,0,4,0,Dec,3,2,2,10,Returning_Visitor,FALSE,FALSE
2,60,0,0,3,68,0,0,0,0,Nov,3,2,8,2,New_Visitor,FALSE,FALSE
0,0,0,0,37,5209,0,0,0,0,Nov,2,2,1,6,Returning_Visitor,FALSE,FALSE
5,106,0,0,44,647,0,0,0,0,Dec,3,2,9,13,Returning_Visitor,FALSE,FALSE
2,29,0,0,61,1618,0,0,0,0,Nov,3,2,8,2,Returning_Visitor,TRUE,FALSE
6,91,0,0,56,956,0,0,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE,TRUE
1,26,0,0,10,362,0,0,60,0,Dec,2,2,1,1,Returning_Visitor,FALSE,TRUE
1,50,0,0,9,350,0,0,0,0,Dec,2,2,1,7,New_Visitor,TRUE,FALSE
1,47,0,0,45,1874,0,0,42,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,1712,0,0,0,0,Nov,3,2,1,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,27,0,0,0,0,Dec,3,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,19,697,0,0,0,0,Dec,1,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,3,321,31,917,0,0,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,57,0,0,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,83,0,0,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,255,0,0,0,0,Nov,2,5,8,3,Returning_Visitor,TRUE,FALSE
1,7,6,1044,73,3585,0,0,0,0,Nov,3,2,5,2,Returning_Visitor,FALSE,FALSE
2,27,3,50,62,2965,0,0,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE
6,89,0,0,22,757,0,0,28,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
6,190,0,0,78,3914,0,0,0,0,Nov,3,2,5,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,30,686,0,0,0,0,Dec,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,572,0,0,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,112,0,0,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,12,0,0,11,213,0,0,0,0,Nov,2,2,4,13,Returning_Visitor,TRUE,FALSE
2,18,0,0,12,181,0,0,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,34,934,0,0,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,FALSE
6,138,0,0,92,3163,0,0,32,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
8,204,0,0,15,348,0,0,18,0,Nov,1,1,1,2,New_Visitor,FALSE,FALSE
1,586,0,0,80,3634,0,0,26,0,Nov,3,2,2,2,Returning_Visitor,FALSE,TRUE
0,0,2,890,30,784,0,0,0,0,Dec,2,2,6,13,Returning_Visitor,FALSE,FALSE
7,235,10,903,131,6051,0,0,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
8,335,3,738,36,2229,0,0,28,0,Dec,1,1,3,2,New_Visitor,FALSE,FALSE
4,33,0,0,35,703,0,0,0,0,Dec,4,1,1,2,New_Visitor,FALSE,FALSE
5,73,0,0,55,936,0,0,23,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,65,2707,0,0,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE
8,336,2,75,18,1494,0,0,13,0,Nov,2,2,9,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,60,0,0,0,0,Dec,1,1,7,2,Other,FALSE,FALSE
0,0,0,0,4,249,0,0,0,0,Dec,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,0,18,648,0,0,0,0,Nov,2,4,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,9,1178,0,0,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE,FALSE
2,307,0,0,29,2447,0,0,26,0,Dec,2,2,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,487,0,0,0,0,Nov,1,1,4,10,Returning_Visitor,TRUE,FALSE
3,99,1,21,46,1438,0,0,28,0,Dec,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,23,534,0,0,0,0,Dec,1,1,3,2,New_Visitor,TRUE,FALSE
1,28,1,0,10,129,0,0,0,0,Nov,3,2,3,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,317,0,0,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0,0,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,32,2181,0,0,0,0,Dec,4,2,3,1,Returning_Visitor,FALSE,FALSE
12,297,0,0,38,779,0,0,13,0,Dec,1,1,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,725,0,0,0,0,Nov,3,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,1,0,34,1189,0,0,0,0,Nov,4,1,6,8,Returning_Visitor,FALSE,FALSE
8,214,2,46,30,2055,0,0,22,0,Dec,1,1,6,2,New_Visitor,FALSE,TRUE
0,0,0,0,10,193,0,0,0,0,Dec,1,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,9,0,0,0,0,Dec,3,2,3,10,New_Visitor,FALSE,FALSE
1,20,0,0,18,376,0,0,32,0,Nov,2,2,5,3,Returning_Visitor,FALSE,TRUE
10,198,3,276,151,4345,0,0,0,0,Dec,4,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,64,0,0,0,0,Nov,2,4,1,1,Returning_Visitor,FALSE,FALSE
7,280,0,0,11,330,0,0,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,339,0,0,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,FALSE
4,137,2,5,186,8426,0,0,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,109,0,0,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,33,1997,0,0,44,0,Nov,4,2,6,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0,0,0,0,Dec,2,2,2,2,Other,FALSE,FALSE
1,27,0,0,13,471,0,0,41,0,Nov,1,1,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,9,268,0,0,0,0,Dec,3,2,8,2,New_Visitor,TRUE,FALSE
0,0,0,0,10,245,0,0,0,0,Dec,1,1,1,1,Returning_Visitor,FALSE,FALSE
3,19,0,0,120,3013,0,0,14,0,Nov,2,5,1,2,Returning_Visitor,FALSE,TRUE
4,87,0,0,37,1336,0,0,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,35,1,34,21,496,0,0,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE
6,106,0,0,42,1384,0,0,137,0,Dec,8,13,9,20,Other,FALSE,TRUE
0,0,0,0,14,404,0,0,0,0,Dec,1,8,3,20,Returning_Visitor,TRUE,FALSE
1,7,0,0,39,1119,0,0,0,0,Nov,2,2,6,13,Returning_Visitor,FALSE,FALSE
1,47,0,0,22,579,0,0,0,0,Dec,1,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,129,0,0,0,0,Dec,1,1,4,2,New_Visitor,TRUE,FALSE
0,0,0,0,26,587,0,0,0,0,Dec,3,2,1,10,Returning_Visitor,FALSE,FALSE
2,76,0,0,30,1661,0,0,0,0,Dec,2,2,2,10,New_Visitor,FALSE,FALSE
1,19,0,0,100,3457,0,0,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
3,208,0,0,16,1038,0,0,0,0,Nov,1,1,1,8,Returning_Visitor,TRUE,FALSE
7,87,4,200,87,4985,0,0,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,81,0,0,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,1591,0,0,0,0,Dec,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,197,0,0,0,0,Nov,1,1,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,316,0,0,0,0,Nov,1,1,9,2,Returning_Visitor,TRUE,FALSE
4,55,0,0,74,1600,0,0,67,0,Dec,2,4,6,2,Returning_Visitor,FALSE,TRUE
1,11,3,265,195,10045,0,0,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
3,33,0,0,24,603,0,0,15,0,Nov,4,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,549,0,0,0,0,Nov,2,10,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,687,0,0,0,0,Dec,1,1,5,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0,0,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE
2,390,0,0,8,118,0,0,0,0,Nov,1,1,8,2,Returning_Visitor,FALSE,FALSE
7,244,1,1073,33,4931,0,0,25,0,Nov,3,2,2,2,Returning_Visitor,FALSE,FALSE
6,60,2,522,83,3708,0,0,0,0,Nov,2,2,7,2,Returning_Visitor,TRUE,FALSE
10,262,1,56,122,3412,0,0,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,TRUE
0,0,3,83,9,143,0,0,0,0,Dec,3,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,195,0,0,0,0,Dec,3,2,4,1,Returning_Visitor,FALSE,FALSE
9,125,0,0,3,119,0,0,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
1,16,0,0,34,457,0,0,0,0,Nov,1,1,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,263,0,0,0,0,Dec,1,6,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,250,0,0,0,0,Dec,1,1,1,3,Returning_Visitor,TRUE,FALSE
3,50,0,0,68,2853,0,0,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
4,27,1,0,20,1029,0,0,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
15,1535,0,0,43,3606,0,0,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,25,0,0,0,0,Dec,3,2,2,11,Other,FALSE,FALSE
0,0,0,0,1,0,0,0,0,0,Dec,3,2,1,1,Other,FALSE,FALSE
0,0,2,19,22,2268,0,0,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,14,0,0,3,18,0,0,0,0,Dec,2,4,3,8,Other,FALSE,FALSE
2,114,0,0,37,1344,0,0,12,0,Dec,2,2,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,55,2415,0,0,0,0,Nov,2,2,3,11,Returning_Visitor,TRUE,FALSE
1,71,0,0,28,1399,0,0,17,0,Nov,3,2,3,1,Returning_Visitor,FALSE,FALSE
9,280,0,0,14,314,0,0,0,0,Nov,1,1,1,2,New_Visitor,FALSE,FALSE
2,27,0,0,103,2547,0,0,0,0,Nov,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,164,0,0,0,0,Nov,3,6,2,2,Returning_Visitor,FALSE,FALSE
2,63,0,0,43,1253,0,0,42,0,Nov,3,2,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,939,0,0,0,0,Dec,2,2,6,1,Returning_Visitor,FALSE,FALSE
1,58,0,0,23,914,0,0,23,0,Dec,4,5,1,8,New_Visitor,TRUE,TRUE
2,34,0,0,23,834,0,0,29,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
4,33,0,0,13,704,0,0,77,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,1,22,81,2254,0,0,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE
8,47,3,10,111,5358,0,0,10,0,Nov,2,2,1,11,Returning_Visitor,FALSE,TRUE
7,120,0,0,17,446,0,0,0,0,Dec,2,2,7,2,New_Visitor,FALSE,FALSE
7,120,0,0,25,500,0,0,0,0,Nov,1,1,1,8,Returning_Visitor,FALSE,FALSE
3,37,0,0,21,1232,0,0,0,0,Nov,2,4,9,8,New_Visitor,TRUE,TRUE
0,0,0,0,1,0,0,0,0,0,Nov,8,6,1,6,Returning_Visitor,FALSE,FALSE
3,258,2,35,25,1365,0,0,3,0,Dec,1,1,3,10,Returning_Visitor,TRUE,FALSE
1,6,0,0,18,340,0,0,0,0,Nov,1,1,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,363,0,0,0,0,Nov,2,5,3,8,Returning_Visitor,FALSE,FALSE
4,191,3,575,30,2375,0,0,35,0,Dec,2,2,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,19,578,0,0,91,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,22,1484,0,0,0,0,Dec,4,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,943,0,0,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
11,281,0,0,41,1168,0,0,8,0,Nov,1,1,3,2,New_Visitor,TRUE,TRUE
4,94,3,80,77,3720,0,0,15,0,Nov,3,2,3,3,Returning_Visitor,FALSE,TRUE
3,81,1,33,17,734,0,0,0,0,Dec,2,7,9,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,64,0,0,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
4,252,1,57,42,947,0,0,0,0,Nov,1,1,7,8,Returning_Visitor,TRUE,FALSE
6,71,0,0,73,2336,0,0,3,0,Nov,2,2,7,11,Returning_Visitor,FALSE,TRUE
4,26,0,0,22,1671,0,0,0,0,Nov,2,2,3,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,32,1109,0,0,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,226,0,0,0,0,Nov,2,5,4,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,663,0,0,0,0,Nov,2,2,6,2,New_Visitor,TRUE,TRUE
3,65,0,0,17,270,0,0,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,6,0,0,15,293,0,0,0,0,Nov,2,2,7,1,Returning_Visitor,FALSE,FALSE
2,40,0,0,23,766,0,0,24,0,Dec,1,1,2,8,Returning_Visitor,TRUE,TRUE
